,female_id,female_bdate,male_id,male_bdate
995,302547202,2002,307255385,
996,432575433,2004,523045884,
997,252546748,2003,227599105,
998,491743621,2002,190953141,
999,192635704,2002,578986882,
1000,562660081,2005,487082886,
1001,432690525,2003,229684032,
1002,422684876,2003,202854454,
1003,552676086,2005,585740583,
1004,491857268,2003,280107985,
1005,522669278,2002,184793737,
1006,542699745,2004,523098393,
1007,232592834,2002,336619864,
1008,582685806,2005,541660589,
1009,352626549,2003,423346401,
1010,552632280,2003,238369023,
1011,402647189,2003,371484092,
1012,352597595,2002,295769561,
1013,532596121,2003,163694380,
1014,322621372,2004,298043765,
1015,222584781,2003,297512704,
1016,262580392,2003,170534778,
1017,312581634,2004,230656988,
1018,502598889,2003,267394659,
1019,202566303,2002,301794870,
1020,282599509,2002,326419379,
1021,182570513,2003,248487470,
1022,542621187,2004,548109997,
1023,522625057,2003,581227706,
1024,262607503,2002,171269440,
1025,512634276,2005,535311346,
1026,292616704,2003,156300353,
1027,512617090,2005,289309679,
1028,382600038,2004,396621276,
1029,282581380,2002,292982069,
1030,372595222,2002,523022296,
1031,302549532,2002,510259210,
1032,489787183,2003,421106924,
1033,552575706,2004,245092047,
1034,382591702,2005,507996491,
1035,362641698,2003,53718097,
1036,442609669,2005,523241705,
1037,582671585,2005,462484183,
1038,282612261,2002,232529831,
1039,302564727,2004,554320923,
1040,491764363,2005,583386467,
1041,412677086,2003,300907283,
1042,442660589,2003,355379439,
1043,572664149,2005,495806983,
1044,522644424,2002,221759349,
1045,142646259,2003,263984361,
1046,382665244,2002,400725762,
1047,491834359,2003,211097225,
1048,171257045,2002,172247839,
1049,502638176,2004,515121159,
1050,532640764,2005,476732237,
1051,182611410,2002,275881694,
1052,262621143,2003,577816537,
1053,262616253,2005,251926913,
1054,522606760,2004,222987801,
1055,491804276,2004,375183223,
1056,512626655,2004,491691502,
1057,582689215,2003,511590476,
1058,552672069,2005,543611607,
1059,202628184,2003,184644571,
1060,272648265,2004,425511421,
1061,452677539,2003,162013083,
1062,242613808,2002,201590462,
1063,512636099,2004,511773515,
1064,151793618,2003,131615219,
1065,171300514,2003,464444677,
1066,262681487,2002,236404254,
1067,302682113,2002,177039560,
1068,582767505,2006,453508359,
1069,532707624,2002,305671237,
1070,512709656,2004,576505209,
1071,489924104,2003,162172552,
1072,512708297,2005,517852256,
1073,322716149,2003,228009421,
1074,489916268,2002,244516521,
1075,542717238,2004,344360914,
1076,532699016,2004,499377648,
1077,542720482,2004,398121406,
1078,292691427,2004,520437583,
1079,442708763,2005,436518904,
1080,252693843,2003,219813859,
1081,472724105,2003,306843940,
1082,232676273,2003,241154719,
1083,271450577,2003,206123195,
1084,241449796,2002,326469301,
1085,571478508,2005,578363604,
1086,311445370,2005,334127047,
1087,321484408,2003,233004459,
1088,561453020,2002,561468709,
1089,311454255,2004,138991420,
1090,451506853,2003,470678926,
1091,551479064,2004,69046406,
1092,231449807,2003,231508539,
1093,231443469,2003,134159983,
1094,561529465,2004,477334764,
1095,181507239,2003,322885375,
1096,561521048,2005,543099241,
1097,351536279,2003,265527162,
1098,511537288,2002,532525863,
1099,251524783,2003,180080672,
1100,511532282,2003,237923570,
1101,211505669,2002,253709662,
1102,301479717,2003,232609946,
1103,571514409,2004,552844154,
1104,271485724,2002,218613821,
1105,431517729,2002,219123983,
1106,511508217,2003,337934724,
1107,271442673,2002,230162849,
1108,471466748,2003,471660156,
1109,581512334,2005,257835145,
1110,231435185,2003,228059463,
1111,181432665,2002,493332593,
1112,201431300,2002,310016527,
1113,311437630,2004,564440716,
1114,471502862,2004,500199308,
1115,191444358,2002,151151776,
1116,271462839,2005,322419382,
1117,331491197,2002,285800175,
1118,221446332,2002,83954256,
1119,371531512,2004,560372840,
1120,351511273,2002,321387163,
1121,341508687,2003,560288719,
1122,431519665,2002,447871225,
1123,261490335,2004,261858064,
1124,291496268,2004,262295359,
1125,291485225,2002,329613959,
1126,461181391,2005,514968066,
1127,571510751,2003,508608868,
1128,170089394,2003,418266736,
1129,571499567,2005,531941560,
1130,301471260,2004,570968295,
1131,351487365,2004,278849179,
1132,361524487,2005,398921862,
1133,490670281,2003,434046402,
1134,281492242,2003,273469895,
1135,511483318,2004,328569037,
1136,261524004,2005,347071820,
1137,461213887,2004,278238803,
1138,391572129,2002,453847657,
1139,271533489,2002,233535139,
1140,561539269,2003,572868914,
1141,571559754,2005,225075783,
1142,311530238,2004,95740569,
1143,411567098,2003,519992247,
1144,490729127,2003,221339499,
1145,541568682,2005,572841509,
1146,451569387,2002,262734799,
1147,301502809,2002,211298553,
1148,471536418,2005,319728945,
1149,301499337,2003,329451684,
1150,441521052,2002,201018445,
1151,181490835,2003,267569482,
1152,261500878,2002,183456974,
1153,541539651,2005,511988884,
1154,351517239,2003,415401239,
1155,488734287,2005,451406095,
1156,211423273,2002,155903386,
1157,471509346,2002,536647247,
1158,488709537,2003,572182435,
1159,261503327,2003,175882968,
1160,451560757,2005,425596465,
1161,521520605,2002,390783867,
1162,311506666,2003,345544205,
1163,401557036,2003,353314451,
1164,581592240,2004,575364162,
1165,551529789,2003,517206163,
1166,521519216,2002,575009738,
1167,281588141,2005,315687768,
1168,201558250,2002,214090281,
1169,341589176,2002,218777453,
1170,488807405,2003,331159477,
1171,571598775,2004,372031276,
1172,231570005,2004,48035887,
1173,561584488,2003,342817062,
1174,421599516,2004,110357135,
1175,471601702,2004,242728059,
1176,551589106,2003,406184475,
1177,211123575,2002,320710679,
1178,121171048,2003,526957078,
1179,271602131,2004,332956917,
1180,401651305,2002,258544838,
1181,532956132,2002,339101525,
1182,562944081,2002,298070648,
1183,372974738,2003,254745613,
1184,63243069,2002,293267584,
1185,542984749,2004,519577506,
1186,362991093,2005,426108089,
1187,272942677,2002,236428518,
1188,282962811,2003,303074722,
1189,542970570,2003,66346384,
1190,552958788,2004,280084544,
1191,372963551,2003,498502476,
1192,352951759,2005,424021511,
1193,142938146,2004,375612866,
1194,583005670,2005,544048943,
1195,202880029,2003,324198499,
1196,432931265,2004,164105130,
1197,562910656,2002,199092059,
1198,462597662,2004,459928737,
1199,562912006,2002,513964746,
1200,312891152,2005,481998583,
1201,192877789,2006,552057158,
1202,322936396,2002,45286471,
1203,192879013,2005,473291108,
1204,352917881,2004,284917591,
1205,112895262,2002,88800478,
1206,552913268,2003,497022988,
1207,262887186,2004,342924067,
1208,502902845,2003,548356275,
1209,432979622,2004,460167973,
1210,502968800,2003,514681568,
1211,352960624,2003,470884909,
1212,402991529,2004,481822930,
1213,480177085,2003,328331139,
1214,342969127,2003,563357258,
1215,292950660,2004,101158621,
1216,352964634,2002,279446126,
1217,242917273,2002,223823367,
1218,202903467,2003,106659103,
1219,312916287,2003,190014065,
1220,442939845,2004,183160853,
1221,472951328,2004,210049386,
1222,392950235,2005,454945804,
1223,572932268,2004,340083653,
1224,212952090,2003,403624799,
1225,542999414,2003,464865159,
1226,492156033,2002,373490612,
1227,522968126,2004,408553665,
1228,552982180,2004,341891954,
1229,382994093,2005,411526758,
1230,393001159,2003,199691744,
1231,562964766,2005,425858190,
1232,171567739,2002,172298583,
1233,312949052,2003,326288102,
1234,282949012,2003,216223517,
1235,382966331,2004,347444728,
1236,492129558,2003,179292547,
1237,472973319,2003,232724130,
1238,562946870,2005,566068988,
1239,282988329,2003,346578842,
1240,462657122,2003,309299161,
1241,332993736,2003,240047455,
1242,572988320,2005,377056586,
1243,383001769,2003,98417372,
1244,422998145,2003,519663575,
1245,492164664,2003,191238101,
1246,572980594,2003,380989933,
1247,222979386,2002,159476224,
1248,252973439,2002,545831563,
1249,373009589,2003,341559566,
1250,492173419,2004,515719998,
1251,532992208,2004,171678481,
1252,562980262,2003,481812265,
1253,473005878,2003,314618053,
1254,502992160,2005,474077252,
1255,242971684,2004,280334681,
1256,222977321,2002,533938451,
1257,480206222,2002,562989605,
1258,442158841,2005,350875612,
1259,272125371,2003,304493047,
1260,452179061,2003,243553116,
1261,582211067,2006,571584961,
1262,222125547,2004,409444509,
1263,312122565,2004,472577783,
1264,562130821,2003,562092285,
1265,562131816,2005,524270938,
1266,292109769,2002,448091393,
1267,402147501,2003,219815524,
1268,461785355,2003,304061055,
1269,472130771,2004,351707770,
1270,542135731,2004,284892473,
1271,170720066,2002,186487565,
1272,532122268,2006,520700767,
1273,422128187,2004,481233671,
1274,182087808,2002,181837449,
1275,312099331,2004,436019188,
1276,382136473,2004,294297951,
1277,489337527,2003,186698763,
1278,542136305,2003,299097491,
1279,582182682,2004,492989831,
1280,422132096,2004,533329727,
1281,272090208,2002,153591150,
1282,362148487,2003,186163746,
1283,182071377,2002,179548367,
1284,292089727,2002,122016676,
1285,222090171,2004,291063922,
1286,512109151,2004,567729653,
1287,552113179,2003,521344970,
1288,582172385,2005,458810261,
1289,532113142,2003,194096109,
1290,542121820,2005,536791034,
1291,582167192,2003,560132324,
1292,312137601,2005,280050690,
1293,382174700,2003,160178200,
1294,442161768,2002,134777030,
1295,572163619,2004,552681605,
1296,502146797,2004,298405685,
1297,512160577,2002,151992903,
1298,151250534,2002,200687648,
1299,252134863,2002,234887816,
1300,272121580,2004,316989378,
1301,252144483,2002,369584758,
1302,432096689,2004,431445937,
1303,402102115,2004,577825276,
1304,472103630,2004,454633277,
1305,372108614,2003,328991776,
1306,442088422,2003,284554806,
1307,282126666,2003,356492573,
1308,382146666,2005,483696936,
1309,582194362,2005,510806201,
1310,170729247,2002,156243065,
1311,372146181,2004,441535825,
1312,261982410,2002,188110164,
1313,301983687,2002,241634012,
1314,552002871,2004,548692558,
1315,311983166,2004,210272017,
1316,402034777,2004,356891594,
1317,552009692,2005,242727681,
1318,241980850,2002,152501229,
1319,231980328,2002,482164648,
1320,412028194,2003,126901567,
1321,211980495,2005,216823834,
1322,221996069,2002,263657996,
1323,252000488,2003,167441194,
1324,582081848,2002,542847294,
1325,131980167,2005,94779151,
1326,412032429,2003,351098292,
1327,181985185,2002,193174822,
1328,292003521,2004,284200250,
1329,402048694,2004,210927056,
1330,311975262,2003,68942408,
1331,311975345,2002,367328451,
1332,412060077,2004,405208322,
1333,222035394,2002,195062016,
1334,532052622,2005,510980063,
1335,582118470,2004,387571010,
1336,272032476,2004,97600555,
1337,562037051,2003,371532298,
1338,532050407,2004,550331869,
1339,202062260,2002,229524726,
1340,532094076,2004,298133562,
1341,212067263,2004,559570846,
1342,572106005,2002,551719741,
1343,312077270,2003,556841746,
1344,442104661,2004,468928016,
1345,562088179,2003,249418929,
1346,512097550,2004,344522091,
1347,432093533,2002,186071304,
1348,491266875,2004,225910214,
1349,512164390,2004,235010170,
1350,202141229,2002,235004097,
1351,282182309,2002,279944614,
1352,562167842,2004,511805827,
1353,192144653,2002,322418832,
1354,312160640,2003,222670508,
1355,461849410,2002,295133243,
1356,472181892,2002,246651639,
1357,432171667,2002,215865103,
1358,182134477,2002,522725388,
1359,372182587,2004,387200636,
1360,382183790,2004,466539134,
1361,452199691,2003,196909662,
1362,562154307,2004,585689275,
1363,272146770,2002,497349182,
1364,232010900,2005,304588183,
1365,182011392,2002,347714179,
1366,382060228,2003,270747933,
1367,182012597,2003,507105667,
1368,222023387,2003,282394779,
1369,572182435,2003,488709537,
1370,90018921,2002,343563410,
1371,514577723,2005,486661878,
1372,554579660,2003,562040938,
1373,344563024,2004,214731965,
1374,364607165,2003,302076244,
1375,274551801,2004,310676286,
1376,364608523,2002,512450987,
1377,474587180,2005,360592211,
1378,564563397,2003,577475624,
1379,384591858,2002,360311861,
1380,364567400,2004,398650665,
1381,354523517,2003,214489489,
1382,344513629,2002,235458519,
1383,534511120,2004,341301386,
1384,544534309,2002,577943518,
1385,214492347,2003,530032624,
1386,504517187,2004,477101824,
1387,564504490,2004,512089192,
1388,214489489,2003,354523517,
1389,514520251,2003,299013043,
1390,214490005,2002,478879227,
1391,574526542,2002,567365576,
1392,384597736,2002,142874264,
1393,514581787,2005,520565066,
1394,364617822,2005,529869165,
1395,304563729,2002,243125754,
1396,394612098,2004,162063037,
1397,264560426,2003,68313770,
1398,264561431,2002,121545365,
1399,354587147,2003,155365246,
1400,244520165,2003,243997783,
1401,424561784,2004,509097577,
1402,224525862,2003,212273772,
1403,294530060,2002,187296810,
1404,514555125,2003,574376309,
1405,424543626,2004,224851889,
1406,244508480,2002,113271063,
1407,574539618,2003,499999101,
1408,204494015,2004,475746201,
1409,424544148,2002,316730582,
1410,504530689,2004,560008053,
1411,574531149,2005,558262117,
1412,574532444,2004,373255119,
1413,153619521,2002,288020613,
1414,254511340,2005,334912929,
1415,244534498,2003,381625330,
1416,304539724,2002,329200678,
1417,464228783,2004,364644643,
1418,534558186,2005,563138440,
1419,584623185,2005,546680194,
1420,304538364,2003,397213008,
1421,534554157,2002,540830501,
1422,304541322,2003,466295721,
1423,444563100,2002,429769468,
1424,464227718,2005,450748251,
1425,374556568,2003,401429964,
1426,374551540,2005,220858574,
1427,173136307,2002,253096411,
1428,173113456,2003,413546628,
1429,424550818,2004,374327118,
1430,554592655,2002,424245551,
1431,504590898,2004,546689168,
1432,493774319,2003,556031088,
1433,404600618,2004,562701248,
1434,454627769,2004,186149639,
1435,464262666,2005,511657075,
1436,173188618,2003,505645076,
1437,384584097,2006,275046058,
1438,173199511,2004,216599516,
1439,304582433,2002,306004378,
1440,274578437,2003,390409143,
1441,274578571,2003,359616536,
1442,324619181,2004,196638034,
1443,224580400,2002,316792959,
1444,424565126,2005,142575621,
1445,304581351,2003,392668761,
1446,344579389,2003,175338712,
1447,354580481,2003,338095330,
1448,504576067,2003,551506116,
1449,294595195,2005,245021515,
1450,354604875,2002,431804675,
1451,481824022,2004,409446464,
1452,324627422,2002,249762841,
1453,144601594,2002,151331514,
1454,254584168,2002,267703122,
1455,424625365,2004,264321378,
1456,504606888,2003,74235958,
1457,514612251,2005,540212566,
1458,404635589,2002,318661262,
1459,414620811,2003,561419723,
1460,574630893,2004,575101426,
1461,454651374,2005,223979089,
1462,584683269,2003,576235873,
1463,384640643,2002,306260204,
1464,224599661,2004,239235928,
1465,334627196,2002,310044756,
1466,454649074,2002,179867133,
1467,564604533,2004,244537124,
1468,324634305,2003,400858413,
1469,481834378,2003,181690478,
1470,354618110,2002,400423064,
1471,214583464,2002,248983858,
1472,254593447,2002,105689352,
1473,153710663,2002,478816926,
1474,164576617,2002,134249151,
1475,454677628,2003,245153699,
1476,284672708,2002,149426391,
1477,434680353,2004,432914907,
1478,364696215,2002,51908282,
1479,444660693,2004,250702238,
1480,584721298,2002,355261591,
1481,354664864,2002,492900626,
1482,544690382,2005,516561968,
1483,574681712,2003,566875124,
1484,504666419,2005,497576584,
1485,574679249,2003,345660645,
1486,584729266,2006,584725686,
1487,304662376,2004,499529288,
